FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,34902.6,40.0,0.1241936242,Yes,Fuel usage developed from engineering calculations based on the best available data and process knowledge.
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.7,7.6,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,3.8,408.19524,0.0,Yes,Total number of devices was determined using actual field data and an engineering estimate.
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,3.8,415.34762,0.0,Yes,Equipment inventory developed from data collected during a field survey.
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,19.9,2149.09524,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,1.3,8.55238,0.0,Yes,Number of units in operation was determined using an estimate based on field data collected.
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.322,34.766668,0.0,Yes,Vent rate was determined using engineering calculations.  Other parameters determined using best available data.
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.158,4.689952,0.0,No,
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.582,17.286284,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for wet seals, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the wet seal degassing vents are routed to fuel or sales.  No information was collected on whether the blowdown valve vents and isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of all vents are routed directly to atmosphere, we are assuming  these vents are also routed directly to atmosphere."
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,7284.433,49.571952,0.0164355705,No,
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.524,12.94562,0.0,Yes,No leak detection surveys were performed during the 2011 reporting year for this facility.  The reported total count of leaks for each component type is the average number of each leaking component type based on six other DCP Midstream facilities that performed leak detection surveys during the 2011 reporting year; this is an estimate based on other company records.
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,PneumaticDeviceVentingDetails,0.0,0.0,0.0,No,
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.754,18.625904,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for the rod packing vents, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the rod packing vents, blowdown valve vents, or isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of vents are routed directly to atmosphere, it is assumed these vents are also routed directly to atmosphere.  No information was collected on whether the blowdown vents are manifolded to rod packing vents.  Based on other company records that indicate the majority of blowdown vents are not manifolded to rod packing vents, it is assumed the vents are not manifolded together."
GEORGE GRAY PLANT,1004639,2011,Onshore natural gas processing [98.230(a)(3)], ,TransmissionTanksDetails,0.0,0.0,0.0,,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,88.1,526.95238,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,2.2,14.561904,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,105025.3,0.671428,0.0538708054,Yes,Used BAMM to estimated fuel volume for natural gas compressors and well drilling and completion equipment.
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.2,1.409524,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,7.9,259.580952,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,16.2,535.380952,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,9.8,322.25238,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,2.2,14.561904,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,130.8,4292.233332,0.0,Yes,Used BAMM to estimate well related parameters for all of 2011.
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
GeoSouthern Energy Corporation,1009848,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,7.8,253.84762,0.0,No,
GI 43 AA (Complex ID # 20021),1003345,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,30.6,2561.790476,0.0,No,
GI 47 A (Complex ID # 20046),1003174,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,260.1,2073.60476,0.0038708054,No,
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,39615.029,0.0,0.0,No,
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.066,44.016048,0.0,Yes,Blowdown counts were only collected for 6 months during the 2011 reporting year.? The blowdown counts for the months where data was not collected are estimated by extrapolating the counts that were collected during 2011; this is an engineering estimate based on other company records.
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.646,5.883572,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for wet seals, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the wet seal degassing vents are routed to fuel or sales.  No information was collected on whether the blowdown valve vents and isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of all vents are routed directly to atmosphere, we are assuming  these vents are also routed directly to atmosphere."
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.556,1.711572,0.0,No,
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,0.0,0.0,0.0,No,
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.178,10.72376,0.0,Yes,No leak detection surveys were performed during the 2011 reporting year for this facility.  The reported total count of leaks for each component type is the average number of each leaking component type based on six other DCP Midstream facilities that performed leak detection surveys during the 2011 reporting year; this is an estimate based on other company records.
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,PneumaticDeviceVentingDetails,0.0,0.0,0.0,No,
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.017,113.964808,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for the rod packing vents, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the rod packing vents, blowdown valve vents, or isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of vents are routed directly to atmosphere, it is assumed these vents are also routed directly to atmosphere.  No information was collected on whether the blowdown vents are manifolded to rod packing vents.  Based on other company records that indicate the majority of blowdown vents are not manifolded to rod packing vents, it is assumed the vents are not manifolded together."
GIDDINGS GAS PLANT,1002066,2011,Onshore natural gas processing [98.230(a)(3)], ,TransmissionTanksDetails,0.0,0.0,0.0,,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.5,20.976192,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,79.2,4.414284,0.0003224832,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,13745.8,86.571428,0.030645302,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.7,28.75238,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,164.5,141.39524,0.000645302,Yes,"BAMM was used for the blowdown valve measurement for units 900, 901, and 902. Emissions for 2011 were estimated using the reporter emission factor for blowdowns valves. "
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,3.39524,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,2.3,74.038096,0.0,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,812.2,5.65238,0.0019355705,No,
Gilmore Gas Plant/Bel Junction Compressor Station,1004468,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
GODLEY PLANT,1003127,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,24253.0,0.0,0.0,Yes,"For entire year, mass balance estimates were made of CO2 emissions across all AGR units at the facility."
GODLEY PLANT,1003127,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,Yes,Regulatory uncertainty - Unique release volumes and quantities may be best judgement
